cui,CUG,GTIN d’encaissement,product_label,photo_id,media_url
A0220170510000461044,461044,7612100018477,OVOMALTINE PATE A TARTINERCRUNCHY 360G,MEDIASTEP92860645,https://media.auchan.fr/MEDIASTEP92860645_0x0/
P02000000000N9H,922761,3041091578013,BLEDINA LES RECOLTES BIOCAROT AUB LENTILLE QUINOA 250G,MEDIASTEP135825800,https://media.auchan.fr/MEDIASTEP135825800_0x0/
A0220120417000306518,306518,3596710376445;3596710453696,AUC MASCARPONE 250G,MEDIASTEP70614798,https://media.auchan.fr/MEDIASTEP70614798_0x0/
A0220141021000425897,425897,3346029989412,CAROLIN DEGRAISSANT SAVON NOIRSPRAY 650ML,MEDIASTEP141418608,https://media.auchan.fr/MEDIASTEP141418608_0x0/
P02000000000EWC,340540,3033491556128,DANONE FRUITS JAUNES 8X125G PC,MEDIASTEP136528910,https://media.auchan.fr/MEDIASTEP136528910_0x0/
A0220010223000368786,368786,3362710000013,POUILLY FUME BLANC LES CHANTSDE CRIS  75CL,MEDIASTEP57721257,https://media.auchan.fr/MEDIASTEP57721257_0x0/
P020000000015EH,207980,3228857001651,HARRYS LOT 2 TOASTS CANAP 560G,MEDIASTEP144004822,https://media.auchan.fr/MEDIASTEP144004822_0x0/
A0220090708000541702,541702,3254565417026,AUCHAN BIO HACHE 15% RAVF X6,MEDIASTEP105961138,https://media.auchan.fr/MEDIASTEP105961138_0x0/
A0219900913000055918,55918,3254560025738;3596710349517;3596710349555;3596710488445;3596710488513,AUCHAN EAU MINERALE 1.5L,MEDIASTEP88322912,https://media.auchan.fr/MEDIASTEP88322912_0x0/
P0200000000108L,116533,3299470265003,SOPREG MIEL ARDECHE,MEDIASTEP140893685,https://media.auchan.fr/MEDIASTEP140893685_0x0/
A0220120320000488883,488883,3254560057463;3596710484508,AUCHAN ANANAS MORCEAUX BOITE3/4 340G,MEDIASTEP97958767,https://media.auchan.fr/MEDIASTEP97958767_0x0/
P020000000003KW,137083,3222110028775,ST ALBRAY 310G FAMILIAL,MEDIASTEP141199192,https://media.auchan.fr/MEDIASTEP141199192_0x0/
A0220180821000656746,656746,3596710468683,AUCHAN CREPE JB EMMENT X6 300G,MEDIASTEP71580950,https://media.auchan.fr/MEDIASTEP71580950_0x0/
A0220170207000615030,615030,3760091722522,BIO ETHIQUABLE NOIX CAJOU GRILLEES SEC SANS SEL 100G,MEDIASTEP57467010,https://media.auchan.fr/MEDIASTEP57467010_0x0/
A0220180726000224102,224102,7622210485038,BELVITA TARTINE CHOCOLATNOISETTE 2X250G,MEDIASTEP139231030,https://media.auchan.fr/MEDIASTEP139231030_0x0/
A0220171124000330511,330511,3103220038604,HARIBO SCHTROUMPFS MINI PIK200G,MEDIASTEP68309992,https://media.auchan.fr/MEDIASTEP68309992_0x0/
A0220060825000405093,405093,3596710308880,AUCHAN BIOD COQUILLETTES 500 G,MEDIASTEP159533692,https://media.auchan.fr/MEDIASTEP159533692_0x0/
A0220140718000906160,906160,5410126832051,LOTUS GAUFRES DE LIEGE X7315G,MEDIASTEP76348799,https://media.auchan.fr/MEDIASTEP76348799_0x0/
A0220201006000021275,21275,8000500363539,FERRERO BAT NOISETTE 200G,MEDIASTEP140288572,https://media.auchan.fr/MEDIASTEP140288572_0x0/
P020000000011FO,147338,3575930003102,BIO CORSE AOP CLOS CALVIANIBLANC 75CL,MEDIASTEP132843459,https://media.auchan.fr/MEDIASTEP132843459_0x0/
P0200000000180B,322483,3017239004867,TRAMIER VINAIGRE DE VIN ROUGESS CONSERVAT NI SULFITE 50CL,MEDIASTEP143401694,https://media.auchan.fr/MEDIASTEP143401694_0x0/
A0219970128000035068,35068,2030500350686,10 CROISS+10 CHOCO 1KG,MEDIASTEP137919922,https://media.auchan.fr/MEDIASTEP137919922_0x0/
A0220130813000169798,169798,3080216039312,SKOLL BIERE 6D 6X33CL,MEDIASTEP135714192,https://media.auchan.fr/MEDIASTEP135714192_0x0/
A0220131008000482327,482327,0000096080900,MONSAVON DEO ATO COMPRESSECOTON 100ML,MEDIASTEP141717245,https://media.auchan.fr/MEDIASTEP141717245_0x0/
P02000000000WMZ,948091,3551720202986,BIO LORINA CITRONNADE 75CL,MEDIASTEP134356480,https://media.auchan.fr/MEDIASTEP134356480_0x0/
A0220080707000013825,13825,3760058110553,JUL CONF AIREL POMME 40G,MEDIASTEP64328355,https://media.auchan.fr/MEDIASTEP64328355_0x0/
A0220150330000664579,664579,3182180000692,PASQUIER GRILLETINE BRIOCHEEX18 255G,MEDIASTEP155304833,https://media.auchan.fr/MEDIASTEP155304833_0x0/
P02000000000WHJ,946969,8435177065392,AUC NOIX DE CAJOU GRILLEESA SEC ET SALEES 150G,MEDIASTEP142706048,https://media.auchan.fr/MEDIASTEP142706048_0x0/
P02000000000GBZ,346892,3760115211087,REG AUVERGNAT NATURE MINI BADINES GAPERON 120G,MEDIASTEP127277114,https://media.auchan.fr/MEDIASTEP127277114_0x0/
A0220170130000213346,213346,4023103194113,VILEDA KIT DE LAVAGE TURBO X1,MEDIASTEP77426606,https://media.auchan.fr/MEDIASTEP77426606_0x0/
A0220170901000513467,513467,8809419301010,MR.MIN UDON CUP 220G SPICY,MEDIASTEP154084416,https://media.auchan.fr/MEDIASTEP154084416_0x0/
P02000000000P5U,926950,3700668701413,LOVE GREEN SERVIETTES NUITEXTRA X9,MEDIASTEP135121732,https://media.auchan.fr/MEDIASTEP135121732_0x0/
A0219900101000082740,82740,3229820004341,BIO BJORG PAIN D'EPICES MIEL300G,MEDIASTEP141131222,https://media.auchan.fr/MEDIASTEP141131222_0x0/
P020000000011EL,146649,3266140062590,ST JEAN RAV A POEL 3 FR PERSIL,MEDIASTEP132214769,https://media.auchan.fr/MEDIASTEP132214769_0x0/
P020000000009A9,305080,3270720001817,DACO MIX CERISES 300G,MEDIASTEP156104842,https://media.auchan.fr/MEDIASTEP156104842_0x0/
A0219980814000529229,529229,3017566800996,MAYBELLINE NU  MANUCURE DISSOLVANT EXPRESS 125 ML,MEDIASTEP67216793,https://media.auchan.fr/MEDIASTEP67216793_0x0/
A0220190307000293789,293789,3041091436313,BLEDICHEF LEGUMES ET VOLAILLEA LA BASQUAISE 250G 18 MOIS,MEDIASTEP135820455,https://media.auchan.fr/MEDIASTEP135820455_0x0/
A0220170315000502871,502871,3188720601008,BIOL CUISINE D OCEANE HACHISPARMENTIER PUR BOEUF 300G,MEDIASTEP90478528,https://media.auchan.fr/MEDIASTEP90478528_0x0/
A0220140327000493606,493606,8410076472106,OLD EL PASO KIT PANADILLAS345G,MEDIASTEP133696848,https://media.auchan.fr/MEDIASTEP133696848_0x0/
P020000000015AT,207257,8000500370407,KINDER & LOVE MINI T25 107 G,MEDIASTEP166538142,https://media.auchan.fr/MEDIASTEP166538142_0x0/
A0219970623000050431,50431,3065620012199,GRAND MERE PAPPARDELLES 16 MM500G,MEDIASTEP57469495,https://media.auchan.fr/MEDIASTEP57469495_0x0/
P02000000000NQY,924075,3027030013586,BIOL ALSA MOELLEUX CITRON PAVOT 375G,MEDIASTEP85569834,https://media.auchan.fr/MEDIASTEP85569834_0x0/
A0220040413000527164,527164,3038350269805,PANZANI PATES FARFALLE 1KG,MEDIASTEP73133804,https://media.auchan.fr/MEDIASTEP73133804_0x0/
P02000000000HVQ,370594,3770010879121,REG NATURELLES HAUT PAYS CHOPEPOTJEVLEESCH SANS OS 450G,MEDIASTEP163781807,https://media.auchan.fr/MEDIASTEP163781807_0x0/
A0220190425000358181,358181,3456300009927,BIO JARDIN SAUCE TOMATES CUISINEE 510G,MEDIASTEP139044354,https://media.auchan.fr/MEDIASTEP139044354_0x0/
A0220150313000154253,154253,3596710407750,POUCE SACS POUBELLE 50L X 10,MEDIASTEP77904973,https://media.auchan.fr/MEDIASTEP77904973_0x0/
A0220110127000487560,487560,3263670128413,CONNETABLE SARDINES GENEREUSESTOMATES SS HUILE 140G,MEDIASTEP74975091,https://media.auchan.fr/MEDIASTEP74975091_0x0/
A0220190116000485550,485550,4005900635822,NIVEA MEN SOIN MATIFIANT DEEP50 ML,MEDIASTEP77756499,https://media.auchan.fr/MEDIASTEP77756499_0x0/
P02000000000XRH,965138,8001841913056,FAIRY  TOUT EN UN CITRONSX36CT 486G,MEDIASTEP135827848,https://media.auchan.fr/MEDIASTEP135827848_0x0/
A0220150611000809346,809346,3083681055276,BONDUELLE TABOULE PLT ROTI500G,MEDIASTEP146997005,https://media.auchan.fr/MEDIASTEP146997005_0x0/
A0220171124000048609,48609,3266980676445;3266980798345,FILET TRANCHE DDE C.EXPRESS PF,MEDIASTEP166395687,https://media.auchan.fr/MEDIASTEP166395687_0x0/
A0220100419000652641,652641,3596710353231;3596710451135,AUCHAN JBON PARIS DD 2T 90G,MEDIASTEP159533790,https://media.auchan.fr/MEDIASTEP159533790_0x0/
A0220040802000013468,13468,3596710256020,AUC SSON AIL FUME 300G,MEDIASTEP89377287,https://media.auchan.fr/MEDIASTEP89377287_0x0/
A0220160426000017087,17087,3596710429998,AUCHAN MINI ST PAULIN 6X20G,MEDIASTEP57976816,https://media.auchan.fr/MEDIASTEP57976816_0x0/
A0220180418000681420,681420,3228470064743,SENSEO CLASSIQUE X60 DOSETTES416GR,MEDIASTEP132339803,https://media.auchan.fr/MEDIASTEP132339803_0x0/
A0220190322000580599,580599,3517360018547,SO BIO ETIC DEO BILLE PROTECTION COCO 50 ML,MEDIASTEP157592552,https://media.auchan.fr/MEDIASTEP157592552_0x0/
P0200000000021C,868986,3284230006408,BIO BOULANGERE BRIOCHE TR400G,MEDIASTEP142712542,https://media.auchan.fr/MEDIASTEP142712542_0x0/
A0219900101000075789,75789,3215772702404,FABULON AMIDON AEROSOL 400ML,MEDIASTEP57828806,https://media.auchan.fr/MEDIASTEP57828806_0x0/
P02000000000G84,346674,3059943026865,AIR WICK BOTANICA SPRAYGERANIUM 236ML,MEDIASTEP135823616,https://media.auchan.fr/MEDIASTEP135823616_0x0/
P02000000000HE7,363879,3245678158067,AUC FILM FRAICHEUR 50M X 29CM2 EN 1 MICROWAVE,MEDIASTEP87163458,https://media.auchan.fr/MEDIASTEP87163458_0x0/
A0220100120000642782,642782,3297760097952,CHARLES ALICE POM MIRABELLE X4,MEDIASTEP144165844,https://media.auchan.fr/MEDIASTEP144165844_0x0/
A0220200624000808374,808374,3248830000488,BIOL MARIE LASAGNE LEGUME 850G,MEDIASTEP102788730,https://media.auchan.fr/MEDIASTEP102788730_0x0/
A0219981207000050422,50422,3254560504226,AUCHAN GUIMAUVES BABY OURS200G,MEDIASTEP78432887,https://media.auchan.fr/MEDIASTEP78432887_0x0/
P02000000000900,303344,3033491279652,DANETTE EXPRESSO X4,MEDIASTEP165570019,https://media.auchan.fr/MEDIASTEP165570019_0x0/
P0200000000099N,304944,3596710466078,AUC BIOD OEUFS PPA FILIERE X18,MEDIASTEP69558442,https://media.auchan.fr/MEDIASTEP69558442_0x0/
A0220100413000652212,652212,3428271930043,LACTEL LAIT 1/2E X9 TB BK PC,MEDIASTEP132324006,https://media.auchan.fr/MEDIASTEP132324006_0x0/
P02000000000V22,942414,3302740044441,FLEURY RISOTTO LEG ROTIS 300G,MEDIASTEP102978412,https://media.auchan.fr/MEDIASTEP102978412_0x0/
A0220090415000623029,623029,3280544040060,COTES DE PROVENCE ESTANDONROSE 12.5D 75CL,MEDIASTEP102229941,https://media.auchan.fr/MEDIASTEP102229941_0x0/
P0200000000091E,303532,3329770063624,PANIER PANACHES 16X130G,MEDIASTEP141901437,https://media.auchan.fr/MEDIASTEP141901437_0x0/
P02000000000XTC,965793,8006540020999,LENOR LIQUIDE ADOUCISSANT ALOEVERA 45D 0%DE COLORANT 1.035L,MEDIASTEP136535416,https://media.auchan.fr/MEDIASTEP136535416_0x0/
P02000000000SRK,936203,3329770075405,PTIT YOP VANILLE 6X180G,MEDIASTEP135688991,https://media.auchan.fr/MEDIASTEP135688991_0x0/
P020000000014TI,979244,3228857001613,HARRYS BURG GOUR BRIO GRAI300G,MEDIASTEP138903036,https://media.auchan.fr/MEDIASTEP138903036_0x0/
P02000000000JC5,911160,8712000052492,HEINEKEN BIERE BLONDE SANSALCOOL 12X25CL,MEDIASTEP106850884,https://media.auchan.fr/MEDIASTEP106850884_0x0/
P02000000000M3H,919198,8718951321403,COLGATE DENTIFRICE KIDS ANIMAL50 ML,MEDIASTEP160038335,https://media.auchan.fr/MEDIASTEP160038335_0x0/
A0220080829000039874,39874,3596710326594,AUC BIOD RAVIOLI 3 FROM250G,MEDIASTEP66806501,https://media.auchan.fr/MEDIASTEP66806501_0x0/
A0219900101000063721,63721,3254560065055;3596710390021;3596710394913;3596710405237;3596710491230,AUC POIS CHICHES BOITE 1/2 265G,MEDIASTEP88483499,https://media.auchan.fr/MEDIASTEP88483499_0x0/
A0220190606000461248,461248,3338480009150,CABERNET D ANJOU ROSE VINS ETTERROIRS LOIRE 75CL,MEDIASTEP147883344,https://media.auchan.fr/MEDIASTEP147883344_0x0/
A0220120201000395521,395521,3297760019169,CHARLES ALICE POM ABR X4 PROMO,MEDIASTEP75725580,https://media.auchan.fr/MEDIASTEP75725580_0x0/
A0220140113000508280,508280,3596710393282,MMM PATES ALSACE SPAGHETTIAUX 7 OEUFS 250G,MEDIASTEP80780844,https://media.auchan.fr/MEDIASTEP80780844_0x0/
A0220120904000012919,12919,3596710384051,AUCHAN JAMBON CRU 6T 80G,MEDIASTEP140236713,https://media.auchan.fr/MEDIASTEP140236713_0x0/
A0220180323000599708,599708,3245678668221,AUCHAN HYGIENE ADULTE CULOTTESJOUR TAILLE MEDIUM X12,MEDIASTEP63765979,https://media.auchan.fr/MEDIASTEP63765979_0x0/
A0220010412000515529,515529,3596710062942,AUCHAN BLOC FOIE GRAS CANARDSANS MCX SO IGP BOITE 150G,MEDIASTEP76447038,https://media.auchan.fr/MEDIASTEP76447038_0x0/
A0220180619000360448,360448,8717163634417,MONSAVON DEO BRUME BIO CITRONTOUCHE VERVEINE 150ML,MEDIASTEP70359211,https://media.auchan.fr/MEDIASTEP70359211_0x0/
A0220170728000059043,59043,3179142056705,VAHINE AROME CARAMEL 20 ML,MEDIASTEP122833157,https://media.auchan.fr/MEDIASTEP122833157_0x0/
A0220000616000800793,800793,3164060005959,REG DUTRIAUX SALADE SURIMI 300G,MEDIASTEP77419047,https://media.auchan.fr/MEDIASTEP77419047_0x0/
A0220130726000655323,655323,3274661081136,PILPA CREA OMELETTE NORV 368G,MEDIASTEP58698958,https://media.auchan.fr/MEDIASTEP58698958_0x0/
A0220170814000087795,87795,5410126806069,LOTUS SPECULOOS FRAICHEUR X2125 G,MEDIASTEP65294547,https://media.auchan.fr/MEDIASTEP65294547_0x0/
A0220020212000031274,31274,3254560312746,H1MDD 240G 2 PAVES TRUITE FIL,MEDIASTEP65568617,https://media.auchan.fr/MEDIASTEP65568617_0x0/
A0220180809000561610,561610,3596710468553,AUC GAUFRES LIEGEOISESAUX PERLES DE SUCRE X6 300G,MEDIASTEP70671120,https://media.auchan.fr/MEDIASTEP70671120_0x0/
A0220030403000601336,601336,3259011799893,BIO CEREAL GALETTES BOULGHOURSARRASIN EMMENTAL 200G,MEDIASTEP140107962,https://media.auchan.fr/MEDIASTEP140107962_0x0/
A0220190502000735969,735969,3760091722607,BIO ETHIQUABLE POUDRE CHOCOLATPUR CACAO NON SUCRE 400G,MEDIASTEP155329310,https://media.auchan.fr/MEDIASTEP155329310_0x0/
P0200000000109C,116583,3272591760749,GAILLAC BLANC DOUX GRANDERESERVE ST MICHEL 11.5D 75CL,MEDIASTEP130100483,https://media.auchan.fr/MEDIASTEP130100483_0x0/
A0220190130000442162,442162,3165950219890,SAUPIQUET THON GRILLE HUILEOLIVE 115G,MEDIASTEP71332617,https://media.auchan.fr/MEDIASTEP71332617_0x0/
A0220140730000417999,417999,8710605028492,GO TAN NOUILLES NIDS BLE 250G,MEDIASTEP57465582,https://media.auchan.fr/MEDIASTEP57465582_0x0/
A0220060404000506418,506418,3160920509414,MERCUROCHROME RAPE CERAMIQUE,MEDIASTEP123380784,https://media.auchan.fr/MEDIASTEP123380784_0x0/
A0220141229000268964,268964,5055953900582,TWININGS THE RUSSIAN EARL GREY150G,MEDIASTEP81240050,https://media.auchan.fr/MEDIASTEP81240050_0x0/
P02000000000UAT,940848,3700439700478,MAISON CAPPACCINI GELEE DEMYRTE 240G,MEDIASTEP101109163,https://media.auchan.fr/MEDIASTEP101109163_0x0/
A0220180731000361885,361885,8000500295588,FERRERO KINDER SURPRISE MAXIFILLE 100G,MEDIASTEP137299490,https://media.auchan.fr/MEDIASTEP137299490_0x0/
A0220150918000859151,859151,4062300250840,HIPP BIO CANNELLONNI LEGUMESASSIETTE 250G DES 15 MOIS,MEDIASTEP62682728,https://media.auchan.fr/MEDIASTEP62682728_0x0/
P02000000000XZJ,970913,7702018592142,GILLETTE MAR SATIN CAREPURE ET DELICAT LOT X3,MEDIASTEP137269638,https://media.auchan.fr/MEDIASTEP137269638_0x0/
A0220181023000280978,280978,5014379007244,BUD BIERE 5D 12X25CL,MEDIASTEP140892713,https://media.auchan.fr/MEDIASTEP140892713_0x0/
P02000000000UCG,940975,3700439700607,MAISON CAPPACCINI AROMATESPOISSON 40G,MEDIASTEP104998799,https://media.auchan.fr/MEDIASTEP104998799_0x0/
A0220170518000714313,714313,5000204919004,CANARD GEL WC EXTRA POWERJAVEL MOUSSANTE AGRUME 750ML,MEDIASTEP149636399,https://media.auchan.fr/MEDIASTEP149636399_0x0/
P0200000000091B,303528,3329770063563,PANIER 0% FRUITS JAUNES 8X130G,MEDIASTEP141900933,https://media.auchan.fr/MEDIASTEP141900933_0x0/
A0220140115000433215,433215,3142806754798,COTES DU RHONE ROUGE HERITAGEVIELLES VIGNES 75CL,MEDIASTEP163561472,https://media.auchan.fr/MEDIASTEP163561472_0x0/
A0220150121000789783,789783,7610700626382,RICOLA SS EUCALYPTUS 50GNOUVELLE RECETTE,MEDIASTEP156870644,https://media.auchan.fr/MEDIASTEP156870644_0x0/
A0220050811000675365,675365,3596710273461,AUCHAN TORTILLAS DE BLE 320G,MEDIASTEP91915765,https://media.auchan.fr/MEDIASTEP91915765_0x0/
A0220180130000555139,555139,8001090760463,LENOR PARFUM DE LINGE SONGES15 LAV  210G,MEDIASTEP76249017,https://media.auchan.fr/MEDIASTEP76249017_0x0/
A0220140808000576081,576081,3248710510106,LIMONADE BLANCHE HAMOUD 1.5L,MEDIASTEP76348681,https://media.auchan.fr/MEDIASTEP76348681_0x0/
P020000000004B5,167540,3596710453672,AUC BOISSON AMANDE BK 1L,MEDIASTEP36493667,https://media.auchan.fr/MEDIASTEP36493667_0x0/
A0220190207000983691,983691,3700157510151,MAISON COLIBRI LA MADELEINE SIROP ERABLE NOIX DE PECAN 250G,MEDIASTEP81240032,https://media.auchan.fr/MEDIASTEP81240032_0x0/
A0220120618000427293,427293,3306995240757,ALSACE PINOT GRIS 7 TALENTSMEDAILLE D OR LYON 2021 75CL,MEDIASTEP135701801,https://media.auchan.fr/MEDIASTEP135701801_0x0/
P02000000000KC3,914385,3033491589669,DANETTE VEGETAL CHOC COCO 400G,MEDIASTEP135687844,https://media.auchan.fr/MEDIASTEP135687844_0x0/
A0220190425000491547,491547,5449000265098,COCA COLA ENERGY CANETTE 25CL,MEDIASTEP81118942,https://media.auchan.fr/MEDIASTEP81118942_0x0/
A0219971024000017675,17675,3419390400371,PTITES BOULES BIO RUSTIQX6 SAT,MEDIASTEP59106784,https://media.auchan.fr/MEDIASTEP59106784_0x0/
A0220190531000078303,78303,3256817003902,LUBERON BLANC L EXCELLENCED AMEDEE 13D 75CL,MEDIASTEP156873040,https://media.auchan.fr/MEDIASTEP156873040_0x0/
A0220081127000459150,459150,9002490210717,RED BULL BTE 35.5CL.,MEDIASTEP123380841,https://media.auchan.fr/MEDIASTEP123380841_0x0/
P02000000000OL4,925777,8719632250111,DAAWAT RIZ BASMATI 1KG,MEDIASTEP72898744,https://media.auchan.fr/MEDIASTEP72898744_0x0/
A0220191224000013303,13303,8711327391253,MAGNUM CARAMEL SALE X4 296G,MEDIASTEP138535523,https://media.auchan.fr/MEDIASTEP138535523_0x0/
A0220120813000032912,32912,3596710364411,AUCHAN BIOD PATE A PIZZA 260G,MEDIASTEP132166900,https://media.auchan.fr/MEDIASTEP132166900_0x0/
P02000000000MV8,921894,3261055950505,GARBIT TAJINE BOULGOUR 300G,MEDIASTEP140820873,https://media.auchan.fr/MEDIASTEP140820873_0x0/
A0220131209000044052,44052,3498940010505,GOURMET JBON AC CHOIX 20T 800G,MEDIASTEP138094440,https://media.auchan.fr/MEDIASTEP138094440_0x0/
A0220190506000857943,857943,3760067009305,REG BIO MASCARET BIERE EFFETMER 5D 33CL,MEDIASTEP154988470,https://media.auchan.fr/MEDIASTEP154988470_0x0/
P02000000000IL8,909087,3596710479139;3596710479146;3596710479153;3596710479160;3596710479177,AUC OEUFS DJP SANS OGM X12,MEDIASTEP80701669,https://media.auchan.fr/MEDIASTEP80701669_0x0/
A0220130814000189918,189918,0296412000000;2192996000000;3250550016700,"MORBIER AOP 29% MG, LE KG",MEDIASTEP122837571,https://media.auchan.fr/MEDIASTEP122837571_0x0/
A0220140822000729846,729846,3596710411573,AUCHAN CROUTONS NATURE 2X90G,MEDIASTEP126982048,https://media.auchan.fr/MEDIASTEP126982048_0x0/
A0220061117000015521,15521,3228024060184,PRESID PLAQUET GASTRO DS X2 FS,MEDIASTEP136644046,https://media.auchan.fr/MEDIASTEP136644046_0x0/
P020000000016XX,296562,3292070102136,BLINI COCKTAIL ANTEH AMB 200G,MEDIASTEP160985820,https://media.auchan.fr/MEDIASTEP160985820_0x0/
P02000000000O1C,924624,8001841708805,PAMPERS LINGETTES COCOHARMONIE3X42,MEDIASTEP136530278,https://media.auchan.fr/MEDIASTEP136530278_0x0/
A0220181120000472840,472840,3268950003244,CORSE LE PATRIMONIO ROSE12D 75CL,MEDIASTEP73797895,https://media.auchan.fr/MEDIASTEP73797895_0x0/
A0220180315000359988,359988,3700992605388,MAISON VERTE BRUME FLEURSBLANCHES 200ML,MEDIASTEP65502833,https://media.auchan.fr/MEDIASTEP65502833_0x0/
A0220181130000498705,498705,3419492422134,PESSAC LEOGNAN CHAPELLE HAUTL EVEQUE RGE 2013 13D 75CL,MEDIASTEP67390243,https://media.auchan.fr/MEDIASTEP67390243_0x0/
P020000000003UR,148920,3596710450053,AUCHAN CROUTON AIL X3 300G,MEDIASTEP57330488,https://media.auchan.fr/MEDIASTEP57330488_0x0/
A0220170707000552876,552876,3245678612521,COSMIA GEL NETTOYANT ACTIVTOUS TYPES DE PEAU 150 ML,MEDIASTEP72040386,https://media.auchan.fr/MEDIASTEP72040386_0x0/
A0220121016000368195,368195,3596710434978;3596710378159,AUCHAN PAIN HOT DOG X4 250G,MEDIASTEP80601878,https://media.auchan.fr/MEDIASTEP80601878_0x0/
P02000000000FLX,344073,3574661537436,PETIT MARSEILLAIS SHAMP INFUSCALENDULA ARGAN 250ML,MEDIASTEP137514411,https://media.auchan.fr/MEDIASTEP137514411_0x0/
A0220170804000072376,72376,3600550937435,DOP SHAMPOOING OEUFS 400 ML,MEDIASTEP79641169,https://media.auchan.fr/MEDIASTEP79641169_0x0/
A0220091027000393561,393561,3254563935614,AUCHAN HACHE VRAC 5% 500GRS,MEDIASTEP105961128,https://media.auchan.fr/MEDIASTEP105961128_0x0/
P0200000000106H,275346,3297760098942,C&A POMME-FRAISE-POIRE 12X100G,MEDIASTEP136058752,https://media.auchan.fr/MEDIASTEP136058752_0x0/
A0220181024000154389,154389,3248847753964;3248847762522,BIODYNAMIE CTES DU ROUSSILLONDOM CAZES LAS CLOTS 75CL,MEDIASTEP66960968,https://media.auchan.fr/MEDIASTEP66960968_0x0/
A0220190108000678077,678077,3178041335492,LE CHAT LESSIVE DILUEE SOUFFLEFRAICHEUR 120 LAV 3 X 2L FAMI,MEDIASTEP135962816,https://media.auchan.fr/MEDIASTEP135962816_0x0/
A0220171004000907655,907655,3596710454365,AUCHAN SIROP TROPICAL METAL60CL,MEDIASTEP76447150,https://media.auchan.fr/MEDIASTEP76447150_0x0/
A0220180326000562636,562636,8001440129445,CIRIO SAUCE SPECIALE PIZZA390G,MEDIASTEP133101418,https://media.auchan.fr/MEDIASTEP133101418_0x0/
P02000000000Y2Q,972283,8001841944920,SWIFFER BALAI LINGETTES X40,MEDIASTEP154052805,https://media.auchan.fr/MEDIASTEP154052805_0x0/
P0200000000149R,838098,3468080965157,CORINE FARME COFFRET FROZENEDT+GEL DOUCHE+SET BARRETTES,MEDIASTEP160889126,https://media.auchan.fr/MEDIASTEP160889126_0x0/
A0220190408000761607,761607,3700693900133,GALLIA BIERE SESSION IPA 4.3D33CL,MEDIASTEP69528871,https://media.auchan.fr/MEDIASTEP69528871_0x0/
A0220070625000456963,456963,3175520017276,IGP OC ROCHE MAZET MERLOTROUGE 3L,MEDIASTEP57721820,https://media.auchan.fr/MEDIASTEP57721820_0x0/
A0220170823000267884,267884,3600550937459,DOP SHAMPOOING KARITE 400 MLRENO,MEDIASTEP79641171,https://media.auchan.fr/MEDIASTEP79641171_0x0/
P02000000000FDN,342921,7702018515455,GILLETTE LAMES MACH 3+X5,MEDIASTEP127164381,https://media.auchan.fr/MEDIASTEP127164381_0x0/
P020000000008AY,295481,3449865293825,COCHONOU SSON SEC PRETR +10%OF,MEDIASTEP137013970,https://media.auchan.fr/MEDIASTEP137013970_0x0/
A0220190321000915153,915153,5449000267443,"COCA COLA VANILLE PET 1,25l",MEDIASTEP72826635,https://media.auchan.fr/MEDIASTEP72826635_0x0/
P020000000001TP,868424,3760253430043,P.NAV S.FUM SAUVAGE X4 120G,MEDIASTEP99161610,https://media.auchan.fr/MEDIASTEP99161610_0x0/
P02000000000LZG,918936,7622201131906,COTE D OR MINI BOUCHEE LAIT188G,MEDIASTEP88518314,https://media.auchan.fr/MEDIASTEP88518314_0x0/
P020000000004VM,200441,3033491139437,ACTIVIA NATURE 16X125G OD,MEDIASTEP68977576,https://media.auchan.fr/MEDIASTEP68977576_0x0/
A0220180731000593193,593193,3244850004192,REG SLASH RED BIERE 8D 3X33CL,MEDIASTEP81299753,https://media.auchan.fr/MEDIASTEP81299753_0x0/
A0220110419000342212,342212,3289744413698,PLATEAU MERGUEZ X12,MEDIASTEP88138893,https://media.auchan.fr/MEDIASTEP88138893_0x0/
P02000000000Q2A,928910,3596710483488,AUCHAN BIOD PUREE SSA POMMEFRUITS PANACHES GOURDES 12X90G,MEDIASTEP103492236,https://media.auchan.fr/MEDIASTEP103492236_0x0/
P02000000000D8W,322190,3181238970949,CHARAL SCE BARBECUE MIEL 100G,MEDIASTEP75911831,https://media.auchan.fr/MEDIASTEP75911831_0x0/
A0220120130000445342,445342,3600522108108,MEN EXPERT DEODORANT ATO5 EN 1 INTENS ICEFRESH 200ML,MEDIASTEP88417700,https://media.auchan.fr/MEDIASTEP88417700_0x0/
P020000000006A4,263459,3270720005600,DACO MIX CRANBERRIES 350G,MEDIASTEP69034703,https://media.auchan.fr/MEDIASTEP69034703_0x0/
P020000000008WR,299178,3292070009428,BLINI HOUMOUS 180G OFF MOMENT,MEDIASTEP107036080,https://media.auchan.fr/MEDIASTEP107036080_0x0/
A0220180613000337350,337350,4000281332506,TREETS CACAHUETES ENROBEESDE CHOCOLAT AU LAIT 185G,MEDIASTEP65168148,https://media.auchan.fr/MEDIASTEP65168148_0x0/
P020000000016C0,104891,3487400005564,BENS ORIGINAL RIZ CANTONNAIS2MIN 250G,MEDIASTEP139106780,https://media.auchan.fr/MEDIASTEP139106780_0x0/
A0220180608000084671,84671,7622210839206,MIKADO CHOCOLAT LAIT 6X90G,MEDIASTEP157962198,https://media.auchan.fr/MEDIASTEP157962198_0x0/
